Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of High Range,Break of High Range Cross Price,Break of Low Range,Break of Low Range Cross Price
2024-05-30,Thursday,,,,,,,,04:45:00,Crossed Above High,18735.0,,
2024-06-02,Sunday,22:30:00,Above High,18646.0,18644.5,18580.25,18653.5,18616.75,,,,,
2024-06-03,Monday,23:15:00,Below Low,18646.25,18677.0,18648.75,18755.5,18435.75,12:00:00,,,Crossed Below Low,18521.25
2024-06-04,Tuesday,21:15:00,Below Low,18722.75,18746.0,18725.75,18766.0,18511.25,14:15:00,Crossed Above High,18735.5,,
2024-06-04,Tuesday,21:15:00,Below Low,18722.75,18746.0,18725.75,18766.0,18511.25,22:00:00,Crossed Above High,18759.75,,
2024-06-05,Wednesday,21:45:00,Above High,19099.0,19097.0,19067.75,19111.0,18703.0,,,,,
2024-06-06,Thursday,21:15:00,Above High,19080.25,19080.0,19067.5,19124.5,19017.25,09:45:00,,,Crossed Below Low,19033.75
2024-06-09,Sunday,23:00:00,Above High,19048.75,19040.0,19015.0,19051.0,19018.5,,,,,
2024-06-10,Monday,21:30:00,Above High,19093.0,19088.75,19076.0,19129.75,18974.25,02:15:00,,,Crossed Below Low,19015.0
2024-06-11,Tuesday,,,,,,,,04:45:00,,,Crossed Below Low,19064.5
2024-06-12,Wednesday,23:00:00,Above High,19625.25,19623.75,19593.5,19638.0,19240.25,,,,,
2024-06-13,Thursday,21:45:00,Above High,19627.75,19624.5,19610.25,19691.0,19500.0,05:30:00,,,Crossed Below Low,19593.25
2024-06-16,Sunday,20:45:00,Below Low,19699.5,19718.75,19701.25,19714.0,19684.75,,,,,
2024-06-17,Monday,21:30:00,Below Low,19899.5,19937.25,19900.25,20001.0,19640.5,03:00:00,Crossed Above High,19718.75,,
2024-06-18,Tuesday,23:00:00,Above High,19949.5,19947.75,19931.25,19996.5,19851.75,03:30:00,Crossed Above High,19939.75,,
2024-06-19,Wednesday,20:45:00,Above High,19973.75,19971.0,19955.75,20016.25,19938.25,,,,,
2024-06-20,Thursday,20:45:00,Below Low,19768.5,19803.75,19775.0,20095.0,19694.25,10:00:00,,,Crossed Below Low,19882.25
2024-06-23,Sunday,21:00:00,Below Low,19960.5,20024.0,20000.5,20018.75,19918.5,,,,,
2024-06-24,Monday,20:45:00,Below Low,19752.75,19775.5,19758.5,20030.0,19728.0,04:00:00,Crossed Above High,20027.5,,
2024-06-24,Monday,20:45:00,Below Low,19752.75,19775.5,19758.5,20030.0,19728.0,21:45:00,Crossed Above High,19776.0,,
2024-06-25,Tuesday,20:45:00,Above High,19989.75,19985.0,19963.5,20008.5,19726.0,,,,,
2024-06-26,Wednesday,22:00:00,Above High,19931.75,19921.0,19881.5,20070.5,19874.25,08:30:00,,,Crossed Below Low,19950.75
2024-06-27,Thursday,20:45:00,Below Low,20084.5,20103.5,20090.5,20140.25,19911.5,21:30:00,Crossed Above High,20120.25,,
2024-06-30,Sunday,20:45:00,Above High,19982.75,19980.0,19931.5,20005.0,19970.75,,,,,
2024-07-01,Monday,,,,,,,,04:30:00,,,Crossed Below Low,19923.25
2024-07-02,Tuesday,23:15:00,Below Low,20232.75,20252.75,20233.0,20259.25,19910.0,,,,,
2024-07-03,Wednesday,,,,,,,,09:30:00,Crossed Above High,20259.75,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,,,,,,,,,,,,
2024-07-08,Monday,21:45:00,Below Low,20711.0,20748.75,20718.25,20739.0,20583.0,,,,,
2024-07-09,Tuesday,23:00:00,Above High,20712.75,20710.75,20694.5,20771.75,20615.75,09:45:00,Crossed Above High,20749.25,,
2024-07-10,Wednesday,20:45:00,Below Low,20862.5,20884.5,20867.0,20916.75,20696.25,,,,,
2024-07-11,Thursday,,,,,,,,07:30:00,Crossed Above High,20885.75,,
2024-07-14,Sunday,23:15:00,Above High,20578.0,20577.75,20541.5,20581.5,20560.0,,,,,
2024-07-15,Monday,22:00:00,Above High,20648.75,20643.5,20619.25,20797.0,20506.25,,,,,
2024-07-16,Tuesday,21:00:00,Below Low,20555.5,20579.25,20557.5,20684.5,20464.5,02:45:00,,,Crossed Below Low,20619.25
2024-07-17,Wednesday,23:15:00,Below Low,20049.75,20071.25,20053.25,20535.25,19966.0,,,,,
2024-07-18,Thursday,,,,,,,,01:45:00,Crossed Above High,20075.5,,
2024-07-21,Sunday,21:45:00,Below Low,19745.75,19837.0,19766.75,19813.25,19718.75,,,,,
2024-07-22,Monday,23:30:00,Below Low,19923.0,19976.0,19926.5,20044.75,19741.0,05:45:00,Crossed Above High,19846.5,,
2024-07-23,Tuesday,,,,,,,,06:15:00,Crossed Above High,19982.25,,
2024-07-24,Wednesday,,,,,,,,,,,,
2024-07-25,Thursday,21:30:00,Above High,19078.5,19063.75,19015.75,19390.5,18883.25,,,,,
2024-07-28,Sunday,22:00:00,Above High,19309.25,19307.75,19235.75,19330.0,19278.25,,,,,
2024-07-29,Monday,21:30:00,Below Low,19112.0,19173.75,19123.0,19377.0,19076.0,03:30:00,,,Crossed Below Low,19233.5
2024-07-30,Tuesday,20:45:00,Above High,19077.0,19076.25,19015.5,19319.75,18725.0,00:45:00,Crossed Above High,19180.25,,
2024-07-31,Wednesday,20:45:00,Below Low,19646.0,19717.0,19653.25,19698.5,19095.0,,,,,
2024-08-01,Thursday,22:15:00,Below Low,18755.5,18952.0,18866.75,19692.75,18686.0,,,,,
2024-08-04,Sunday,21:00:00,Below Low,18093.5,18297.75,18168.5,18246.5,18022.5,,,,,
2024-08-05,Monday,20:45:00,Above High,18335.75,18304.5,18211.25,18437.0,17351.0,,,,,
2024-08-06,Tuesday,21:30:00,Above High,18273.75,18194.0,18045.75,18483.25,17966.0,04:00:00,,,Crossed Below Low,18155.5
2024-08-07,Wednesday,21:15:00,Above High,17972.0,17941.75,17741.75,18558.5,17862.0,14:00:00,,,Crossed Below Low,18041.25
2024-08-08,Thursday,,,,,,,,,,,,
2024-08-11,Sunday,22:30:00,Above High,18644.25,18643.5,18582.5,18666.5,18582.5,,,,,
2024-08-12,Monday,20:45:00,Above High,18673.5,18668.75,18632.25,18765.25,18523.5,09:30:00,,,Crossed Below Low,18562.5
2024-08-13,Tuesday,21:30:00,Above High,19153.0,19123.5,19092.25,19153.25,18647.5,,,,,
2024-08-14,Wednesday,20:45:00,Above High,19166.0,19159.0,19100.5,19224.75,18925.5,04:00:00,,,Crossed Below Low,19079.25
2024-08-15,Thursday,23:30:00,Above High,19636.5,19635.0,19576.0,19644.5,19104.75,,,,,
