Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-04-10,Wednesday,21:00:00,Above High,2355.800048828125,2354.5,2350.60009765625,2378.10009765625,2337.10009765625,00:45:00,,,Crossed Above High,2374.300048828125
2024-04-11,Thursday,20:45:00,Above High,2395.89990234375,2394.800048828125,2392.10009765625,2412.800048828125,2343.10009765625,04:00:00,Crossed Below Low,2349.5,,
2024-04-14,Sunday,20:45:00,Below Low,2369.0,2382.39990234375,2370.699951171875,2381.0,2364.199951171875,,,,,
2024-04-15,Monday,23:15:00,Above High,2405.800048828125,2404.10009765625,2396.60009765625,2405.89990234375,2340.199951171875,13:15:00,,,Crossed Above High,2383.39990234375
2024-04-16,Tuesday,,,,,,,,02:30:00,Crossed Below Low,2386.300048828125,,
2024-04-17,Wednesday,21:00:00,Above High,2385.5,2385.0,2380.39990234375,2412.0,2378.699951171875,,,,,
2024-04-18,Thursday,21:00:00,Above High,2404.10009765625,2396.39990234375,2388.5,2433.300048828125,2384.300048828125,,,,,
2024-04-21,Sunday,21:15:00,Below Low,2393.199951171875,2402.0,2396.39990234375,2398.699951171875,2374.0,,,,,
2024-04-22,Monday,21:15:00,Below Low,2343.10009765625,2347.60009765625,2343.199951171875,2386.699951171875,2308.699951171875,,,,,
2024-04-23,Tuesday,21:30:00,Below Low,2332.60009765625,2337.89990234375,2333.199951171875,2345.800048828125,2304.60009765625,23:15:00,,,Crossed Above High,2338.0
2024-04-24,Wednesday,21:30:00,Above High,2331.39990234375,2331.199951171875,2327.39990234375,2350.89990234375,2316.39990234375,23:00:00,Crossed Below Low,2318.5,,
2024-04-25,Thursday,21:00:00,Below Low,2339.10009765625,2343.699951171875,2340.60009765625,2357.60009765625,2323.800048828125,21:45:00,,,Crossed Above High,2344.300048828125
2024-04-28,Sunday,21:00:00,Below Low,2337.89990234375,2348.39990234375,2342.5,2346.5,2331.0,,,,,
2024-04-29,Monday,21:15:00,Above High,2346.60009765625,2346.0,2343.10009765625,2358.89990234375,2336.800048828125,03:45:00,,,Crossed Above High,2348.800048828125
2024-04-29,Monday,21:15:00,Above High,2346.60009765625,2346.0,2343.10009765625,2358.89990234375,2336.800048828125,22:00:00,Crossed Below Low,2340.89990234375,,
2024-04-30,Tuesday,20:45:00,Below Low,2297.199951171875,2304.0,2298.39990234375,2340.800048828125,2292.800048828125,,,,,
2024-05-01,Wednesday,22:30:00,Below Low,2330.5,2335.39990234375,2330.699951171875,2339.5,2291.699951171875,07:15:00,,,Crossed Above High,2305.39990234375
2024-05-02,Thursday,,,,,,,,,,,,
2024-05-05,Sunday,21:00:00,Above High,2312.699951171875,2309.699951171875,2300.60009765625,2324.5,2301.10009765625,,,,,
2024-05-06,Monday,20:45:00,Above High,2338.0,2337.10009765625,2333.0,2339.39990234375,2317.10009765625,21:45:00,Crossed Below Low,2331.5,,
2024-05-07,Tuesday,21:00:00,Below Low,2321.300048828125,2324.39990234375,2321.699951171875,2333.5,2314.10009765625,22:45:00,,,Crossed Above High,2324.800048828125
2024-05-08,Wednesday,21:00:00,Above High,2316.800048828125,2316.699951171875,2314.60009765625,2329.60009765625,2311.39990234375,,,,,
2024-05-09,Thursday,21:00:00,Above High,2357.199951171875,2355.89990234375,2352.699951171875,2362.800048828125,2312.89990234375,05:45:00,Crossed Below Low,2314.39990234375,,
2024-05-12,Sunday,21:00:00,Below Low,2365.699951171875,2370.39990234375,2365.800048828125,2370.800048828125,2361.10009765625,,,,,
2024-05-13,Monday,21:00:00,Above High,2345.89990234375,2345.39990234375,2340.699951171875,2363.5,2338.699951171875,,,,,
2024-05-14,Tuesday,21:30:00,Above High,2363.0,2362.5,2360.300048828125,2366.800048828125,2341.60009765625,,,,,
2024-05-15,Wednesday,20:45:00,Above High,2399.60009765625,2399.5,2394.800048828125,2402.699951171875,2357.10009765625,22:00:00,Crossed Below Low,2393.60009765625,,
2024-05-16,Thursday,21:00:00,Below Low,2381.10009765625,2383.89990234375,2381.699951171875,2398.800048828125,2375.199951171875,22:15:00,,,Crossed Above High,2384.60009765625
2024-05-19,Sunday,21:00:00,Above High,2438.60009765625,2430.10009765625,2421.0,2445.0,2425.300048828125,,,,,
2024-05-20,Monday,20:45:00,Above High,2432.800048828125,2431.60009765625,2428.199951171875,2454.199951171875,2408.5,08:30:00,Crossed Below Low,2413.699951171875,,
2024-05-20,Monday,20:45:00,Above High,2432.800048828125,2431.60009765625,2428.199951171875,2454.199951171875,2408.5,21:45:00,Crossed Below Low,2424.199951171875,,
2024-05-21,Tuesday,21:30:00,Below Low,2423.39990234375,2427.60009765625,2424.0,2438.199951171875,2412.10009765625,22:00:00,,,Crossed Above High,2429.0
2024-05-22,Wednesday,20:45:00,Below Low,2381.89990234375,2385.699951171875,2382.699951171875,2422.89990234375,2368.39990234375,,,,,
2024-05-23,Thursday,21:15:00,Above High,2335.10009765625,2334.89990234375,2328.199951171875,2375.800048828125,2326.300048828125,22:15:00,Crossed Below Low,2327.10009765625,,
2024-05-26,Sunday,21:00:00,Above High,2340.800048828125,2340.0,2335.800048828125,2348.89990234375,2335.800048828125,,,,,
2024-05-27,Monday,21:00:00,Below Low,2351.10009765625,2354.89990234375,2352.300048828125,2360.0,2339.199951171875,21:30:00,,,Crossed Above High,2355.199951171875
2024-05-28,Tuesday,21:00:00,Below Low,2358.10009765625,2361.89990234375,2358.199951171875,2365.5,2340.800048828125,,,,,
2024-05-29,Wednesday,21:00:00,Above High,2338.10009765625,2337.699951171875,2333.0,2361.800048828125,2326.60009765625,21:30:00,Crossed Below Low,2333.0,,
2024-05-30,Thursday,20:45:00,Above High,2367.60009765625,2366.39990234375,2363.699951171875,2373.699951171875,2320.800048828125,23:00:00,Crossed Below Low,2359.89990234375,,
2024-06-02,Sunday,20:45:00,Above High,2347.39990234375,2346.60009765625,2344.10009765625,2351.39990234375,2340.5,23:15:00,Crossed Below Low,2343.89990234375,,
2024-06-03,Monday,21:00:00,Below Low,2369.10009765625,2373.10009765625,2370.0,2375.5,2334.800048828125,,,,,
2024-06-04,Tuesday,21:00:00,Below Low,2346.39990234375,2349.10009765625,2347.0,2372.0,2335.10009765625,21:45:00,,,Crossed Above High,2350.0
2024-06-05,Wednesday,21:00:00,Above High,2382.800048828125,2375.10009765625,2373.39990234375,2394.60009765625,2347.800048828125,,,,,
2024-06-06,Thursday,20:45:00,Above High,2397.300048828125,2397.199951171875,2394.800048828125,2400.60009765625,2372.199951171875,21:00:00,Crossed Below Low,2392.800048828125,,
2024-06-09,Sunday,,,,,,,,,,,,
2024-06-10,Monday,21:00:00,Below Low,2323.10009765625,2328.300048828125,2326.0,2331.300048828125,2304.5,,,,,
2024-06-11,Tuesday,20:45:00,Below Low,2330.5,2333.0,2330.89990234375,2337.300048828125,2314.5,08:00:00,,,Crossed Above High,2328.60009765625
2024-06-12,Wednesday,21:00:00,Below Low,2331.5,2338.89990234375,2333.199951171875,2358.800048828125,2323.800048828125,02:30:00,,,Crossed Above High,2333.5
2024-06-13,Thursday,21:00:00,Above High,2321.39990234375,2320.199951171875,2316.699951171875,2342.39990234375,2310.89990234375,08:45:00,,,Crossed Above High,2339.300048828125
2024-06-16,Sunday,22:00:00,Below Low,2339.10009765625,2344.699951171875,2340.0,2343.89990234375,2336.199951171875,,,,,
2024-06-17,Monday,,,,,,,,,,,,
2024-06-18,Tuesday,21:00:00,Below Low,2341.60009765625,2344.300048828125,2342.5,2348.199951171875,2320.199951171875,21:30:00,,,Crossed Above High,2344.300048828125
2024-06-19,Wednesday,21:00:00,Above High,2347.60009765625,2343.39990234375,2341.300048828125,2352.89990234375,2338.5,,,,,
2024-06-20,Thursday,22:30:00,Below Low,2372.300048828125,2377.89990234375,2372.39990234375,2379.5,2345.199951171875,,,,,
2024-06-23,Sunday,21:00:00,Above High,2335.10009765625,2333.89990234375,2329.5,2339.10009765625,2330.39990234375,,,,,
2024-06-24,Monday,21:15:00,Below Low,2339.5,2343.89990234375,2340.5,2347.5,2332.89990234375,,,,,
2024-06-25,Tuesday,21:30:00,Below Low,2326.199951171875,2335.800048828125,2330.199951171875,2349.699951171875,2322.0,05:15:00,,,Crossed Above High,2344.699951171875
2024-06-26,Wednesday,,,,,,,,,,,,
2024-06-27,Thursday,20:45:00,Below Low,2332.0,2338.699951171875,2334.199951171875,2342.0,2306.800048828125,,,,,
2024-06-30,Sunday,21:15:00,Above High,2337.89990234375,2336.300048828125,2332.300048828125,2338.89990234375,2332.699951171875,,,,,
2024-07-01,Monday,21:45:00,Above High,2343.39990234375,2343.300048828125,2341.199951171875,2348.800048828125,2328.199951171875,00:30:00,Crossed Below Low,2332.0,,
2024-07-01,Monday,21:45:00,Above High,2343.39990234375,2343.300048828125,2341.199951171875,2348.800048828125,2328.199951171875,23:00:00,Crossed Below Low,2338.39990234375,,
2024-07-02,Tuesday,21:30:00,Below Low,2338.199951171875,2341.300048828125,2338.800048828125,2346.10009765625,2327.39990234375,,,,,
2024-07-03,Wednesday,,,,,,,,09:30:00,,,Crossed Above High,2367.0
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,21:00:00,Above High,2397.89990234375,2395.89990234375,2392.699951171875,2399.300048828125,2389.199951171875,22:30:00,Crossed Below Low,2391.89990234375,,
2024-07-08,Monday,21:00:00,Above High,2371.199951171875,2370.89990234375,2367.800048828125,2394.699951171875,2358.300048828125,22:00:00,Crossed Below Low,2367.699951171875,,
2024-07-09,Tuesday,21:00:00,Below Low,2370.60009765625,2373.300048828125,2371.300048828125,2378.300048828125,2356.0,21:15:00,,,Crossed Above High,2373.60009765625
2024-07-10,Wednesday,20:45:00,Above High,2379.89990234375,2378.800048828125,2377.10009765625,2393.39990234375,2372.89990234375,,,,,
2024-07-11,Thursday,21:15:00,Below Low,2414.199951171875,2421.800048828125,2416.60009765625,2430.39990234375,2383.10009765625,,,,,
2024-07-14,Sunday,21:00:00,Below Low,2410.0,2413.300048828125,2410.10009765625,2416.800048828125,2409.60009765625,21:45:00,,,Crossed Above High,2414.89990234375
2024-07-15,Monday,21:00:00,Above High,2429.5,2427.39990234375,2424.699951171875,2445.0,2406.10009765625,,,,,
2024-07-16,Tuesday,21:15:00,Above High,2479.60009765625,2478.0,2470.800048828125,2487.39990234375,2429.89990234375,23:15:00,Crossed Below Low,2470.39990234375,,
2024-07-17,Wednesday,21:00:00,Above High,2466.300048828125,2465.5,2461.10009765625,2488.39990234375,2455.5,,,,,
2024-07-18,Thursday,21:00:00,Below Low,2428.699951171875,2447.39990234375,2429.0,2478.5,2423.199951171875,12:30:00,Crossed Below Low,2459.10009765625,,
2024-07-21,Sunday,21:45:00,Below Low,2408.5,2413.699951171875,2408.699951171875,2414.39990234375,2405.10009765625,,,,,
2024-07-22,Monday,20:45:00,Above High,2401.199951171875,2400.199951171875,2395.89990234375,2410.0,2385.199951171875,,,,,
2024-07-23,Tuesday,20:45:00,Below Low,2409.10009765625,2411.0,2409.199951171875,2419.60009765625,2389.199951171875,01:15:00,Crossed Below Low,2395.0,,
2024-07-23,Tuesday,20:45:00,Below Low,2409.10009765625,2411.0,2409.199951171875,2419.60009765625,2389.199951171875,21:00:00,,,Crossed Above High,2412.89990234375
2024-07-24,Wednesday,21:15:00,Below Low,2387.300048828125,2415.699951171875,2395.300048828125,2433.0,2365.699951171875,,,,,
2024-07-25,Thursday,21:00:00,Below Low,2358.800048828125,2364.300048828125,2360.89990234375,2382.199951171875,2351.89990234375,21:30:00,,,Crossed Above High,2368.5
2024-07-28,Sunday,21:30:00,Below Low,2391.699951171875,2399.60009765625,2393.89990234375,2401.300048828125,2387.60009765625,,,,,
2024-07-29,Monday,21:15:00,Below Low,2376.699951171875,2379.699951171875,2377.5,2394.699951171875,2367.300048828125,23:00:00,,,Crossed Above High,2380.199951171875
2024-07-30,Tuesday,21:00:00,Below Low,2452.39990234375,2455.5,2453.10009765625,2464.300048828125,2382.5,21:30:00,,,Crossed Above High,2456.300048828125
2024-07-31,Wednesday,21:00:00,Above High,2496.5,2492.39990234375,2489.800048828125,2502.800048828125,2459.5,22:30:00,Crossed Below Low,2488.10009765625,,
2024-08-01,Thursday,21:00:00,Below Low,2482.10009765625,2496.89990234375,2488.10009765625,2506.60009765625,2474.0,22:45:00,,,Crossed Above High,2500.0
2024-08-04,Sunday,23:15:00,Above High,2486.300048828125,2486.199951171875,2455.699951171875,2494.5,2461.199951171875,,,,,
2024-08-05,Monday,21:00:00,Above High,2457.60009765625,2457.39990234375,2445.39990234375,2500.800048828125,2403.800048828125,06:45:00,Crossed Below Low,2449.10009765625,,
2024-08-06,Tuesday,21:00:00,Above High,2427.5,2427.10009765625,2421.10009765625,2457.10009765625,2418.800048828125,01:45:00,Crossed Below Low,2439.199951171875,,
2024-08-06,Tuesday,21:00:00,Above High,2427.5,2427.10009765625,2421.10009765625,2457.10009765625,2418.800048828125,21:15:00,Crossed Below Low,2421.10009765625,,
2024-08-07,Wednesday,22:30:00,Above High,2428.89990234375,2427.89990234375,2422.300048828125,2447.300048828125,2423.5,,,,,
2024-08-08,Thursday,21:00:00,Below Low,2459.39990234375,2464.89990234375,2462.0,2468.699951171875,2431.199951171875,21:30:00,,,Crossed Above High,2465.10009765625
2024-08-11,Sunday,21:15:00,Above High,2468.39990234375,2468.300048828125,2465.699951171875,2469.199951171875,2462.699951171875,21:45:00,Crossed Below Low,2465.0,,
2024-08-12,Monday,21:00:00,Below Low,2505.60009765625,2517.300048828125,2509.0,2514.39990234375,2467.0,,,,,
2024-08-13,Tuesday,21:00:00,Above High,2507.800048828125,2506.300048828125,2502.39990234375,2514.89990234375,2494.5,22:00:00,Crossed Below Low,2500.39990234375,,
2024-08-14,Wednesday,,,,,,,,,,,,
2024-08-15,Thursday,22:15:00,Below Low,2492.5,2497.300048828125,2493.60009765625,2508.0,2469.199951171875,,,,,
