Date,Day of the Week,First Candle Close Outside of Range,First Candle Close Condition,First Candle Close Price,19:30-20:30 High,19:30-20:30 Low,20:30-16:00 High,20:30-16:00 Low,Break of Range Closing Time,Break of Low Range,Break of Low Range Cross Price,Break of High Range,Break of High Range Cross Price
2024-05-06,Monday,20:45:00,Above High,2360.0,2359.300048828125,2356.5,2363.60009765625,2339.10009765625,21:15:00,Crossed Below Low,2356.10009765625,,
2024-05-07,Tuesday,21:00:00,Below Low,2343.89990234375,2344.800048828125,2344.800048828125,2355.39990234375,2337.60009765625,22:45:00,,,Crossed Above High,2346.800048828125
2024-05-08,Wednesday,20:45:00,Above High,2339.699951171875,2338.89990234375,2337.10009765625,2351.5,2333.89990234375,,,,,
2024-05-09,Thursday,21:00:00,Above High,2378.800048828125,2377.699951171875,2375.10009765625,2385.0,2335.60009765625,05:45:00,Crossed Below Low,2336.89990234375,,
2024-05-12,Sunday,21:00:00,Below Low,2387.89990234375,2392.800048828125,2388.89990234375,2392.89990234375,2383.800048828125,,,,,
2024-05-13,Monday,21:00:00,Above High,2368.5,2368.0,2363.699951171875,2385.10009765625,2361.39990234375,,,,,
2024-05-14,Tuesday,21:00:00,Above High,2384.699951171875,2384.5,2383.300048828125,2389.10009765625,2364.300048828125,,,,,
2024-05-15,Wednesday,20:45:00,Above High,2422.39990234375,2421.699951171875,2417.89990234375,2424.5,2379.60009765625,22:00:00,Crossed Below Low,2416.300048828125,,
2024-05-16,Thursday,21:00:00,Below Low,2404.0,2406.699951171875,2404.800048828125,2421.0,2398.0,22:15:00,,,Crossed Above High,2407.300048828125
2024-05-19,Sunday,21:00:00,Above High,2462.0,2453.0,2444.300048828125,2467.5,2449.300048828125,,,,,
2024-05-20,Monday,20:45:00,Above High,2456.0,2454.60009765625,2451.60009765625,2477.0,2432.800048828125,08:30:00,Crossed Below Low,2436.0,,
2024-05-20,Monday,20:45:00,Above High,2456.0,2454.60009765625,2451.60009765625,2477.0,2432.800048828125,21:45:00,Crossed Below Low,2446.800048828125,,
2024-05-21,Tuesday,20:45:00,Below Low,2447.10009765625,2450.199951171875,2447.39990234375,2461.60009765625,2435.800048828125,22:00:00,,,Crossed Above High,2452.300048828125
2024-05-22,Wednesday,20:45:00,Below Low,2403.60009765625,2408.0,2405.5,2445.60009765625,2390.800048828125,,,,,
2024-05-23,Thursday,22:15:00,Below Low,2348.89990234375,2357.199951171875,2350.89990234375,2398.10009765625,2348.5,,,,,
2024-05-26,Sunday,21:00:00,Above High,2363.10009765625,2362.300048828125,2358.39990234375,2371.39990234375,2358.39990234375,,,,,
2024-05-27,Monday,21:00:00,Below Low,2373.5,2377.10009765625,2374.89990234375,2382.39990234375,2361.699951171875,21:30:00,,,Crossed Above High,2377.5
2024-05-28,Tuesday,21:30:00,Below Low,2379.199951171875,2384.199951171875,2380.800048828125,2387.89990234375,2363.0,,,,,
2024-05-29,Wednesday,21:00:00,Above High,2360.89990234375,2360.800048828125,2354.89990234375,2384.199951171875,2349.300048828125,22:30:00,Crossed Below Low,2350.89990234375,,
2024-05-30,Thursday,20:45:00,Above High,2367.39990234375,2366.39990234375,2363.699951171875,2373.699951171875,2343.60009765625,23:00:00,Crossed Below Low,2359.300048828125,,
2024-06-02,Sunday,20:45:00,Above High,2347.39990234375,2346.5,2344.199951171875,2351.5,2340.800048828125,23:15:00,Crossed Below Low,2343.89990234375,,
2024-06-03,Monday,21:00:00,Below Low,2369.300048828125,2373.0,2370.10009765625,2375.5,2334.60009765625,,,,,
2024-06-04,Tuesday,21:00:00,Below Low,2346.39990234375,2349.10009765625,2347.0,2372.10009765625,2335.199951171875,21:45:00,,,Crossed Above High,2350.0
2024-06-05,Wednesday,21:00:00,Above High,2383.0,2375.10009765625,2373.300048828125,2394.5,2347.800048828125,,,,,
2024-06-06,Thursday,20:45:00,Above High,2397.300048828125,2397.10009765625,2394.800048828125,2400.60009765625,2372.199951171875,21:00:00,Crossed Below Low,2392.800048828125,,
2024-06-09,Sunday,,,,,,,,,,,,
2024-06-10,Monday,21:00:00,Below Low,2323.199951171875,2328.199951171875,2326.0,2331.39990234375,2304.60009765625,,,,,
2024-06-11,Tuesday,20:45:00,Below Low,2330.60009765625,2332.89990234375,2330.800048828125,2337.199951171875,2314.60009765625,08:00:00,,,Crossed Above High,2328.60009765625
2024-06-12,Wednesday,21:00:00,Below Low,2331.5,2338.89990234375,2333.199951171875,2358.89990234375,2323.800048828125,02:30:00,,,Crossed Above High,2333.699951171875
2024-06-13,Thursday,21:00:00,Above High,2321.39990234375,2320.199951171875,2316.699951171875,2342.39990234375,2310.60009765625,08:45:00,,,Crossed Above High,2339.300048828125
2024-06-16,Sunday,22:00:00,Below Low,2338.89990234375,2344.699951171875,2340.0,2344.0,2336.199951171875,,,,,
2024-06-17,Monday,,,,,,,,,,,,
2024-06-18,Tuesday,21:00:00,Below Low,2341.60009765625,2344.39990234375,2342.5,2348.199951171875,2320.60009765625,21:45:00,,,Crossed Above High,2344.699951171875
2024-06-19,Wednesday,20:45:00,Above High,2343.60009765625,2343.300048828125,2341.39990234375,2353.10009765625,2338.39990234375,,,,,
2024-06-20,Thursday,22:30:00,Below Low,2372.300048828125,2377.699951171875,2372.39990234375,2379.5,2345.10009765625,,,,,
2024-06-23,Sunday,21:00:00,Above High,2335.0,2333.89990234375,2329.699951171875,2339.199951171875,2330.39990234375,,,,,
2024-06-24,Monday,21:15:00,Below Low,2339.5,2344.0,2340.39990234375,2347.5,2333.699951171875,,,,,
2024-06-25,Tuesday,21:30:00,Below Low,2326.199951171875,2335.800048828125,2330.199951171875,2349.60009765625,2321.800048828125,05:15:00,,,Crossed Above High,2345.0
2024-06-26,Wednesday,,,,,,,,,,,,
2024-06-27,Thursday,20:45:00,Below Low,2332.0,2338.800048828125,2334.199951171875,2341.89990234375,2306.800048828125,,,,,
2024-06-30,Sunday,21:15:00,Above High,2337.800048828125,2336.39990234375,2332.199951171875,2338.800048828125,2332.699951171875,,,,,
2024-07-01,Monday,23:00:00,Below Low,2338.39990234375,2389.60009765625,2341.10009765625,2394.0,2328.300048828125,00:30:00,Crossed Below Low,2331.89990234375,,
2024-07-02,Tuesday,21:30:00,Below Low,2384.199951171875,2387.39990234375,2385.300048828125,2391.800048828125,2327.699951171875,23:45:00,,,Crossed Above High,2387.60009765625
2024-07-03,Wednesday,,,,,,,,,,,,
2024-07-04,Thursday,,,,,,,,,,,,
2024-07-07,Sunday,21:00:00,Above High,2445.699951171875,2442.89990234375,2440.199951171875,2446.300048828125,2436.800048828125,22:30:00,Crossed Below Low,2439.0,,
2024-07-08,Monday,21:00:00,Above High,2418.800048828125,2418.10009765625,2415.39990234375,2441.60009765625,2406.10009765625,22:00:00,Crossed Below Low,2415.199951171875,,
2024-07-09,Tuesday,21:00:00,Below Low,2417.699951171875,2420.39990234375,2418.800048828125,2425.699951171875,2403.60009765625,21:15:00,,,Crossed Above High,2420.89990234375
2024-07-10,Wednesday,20:45:00,Above High,2426.699951171875,2426.300048828125,2425.10009765625,2440.60009765625,2420.300048828125,,,,,
2024-07-11,Thursday,21:15:00,Below Low,2464.60009765625,2469.10009765625,2464.89990234375,2478.0,2430.0,,,,,
2024-07-14,Sunday,21:00:00,Below Low,2458.10009765625,2461.5,2458.60009765625,2464.60009765625,2457.89990234375,21:45:00,,,Crossed Above High,2462.699951171875
2024-07-15,Monday,21:00:00,Above High,2478.300048828125,2475.60009765625,2473.10009765625,2493.0,2454.199951171875,,,,,
2024-07-16,Tuesday,21:15:00,Above High,2529.0,2526.699951171875,2520.0,2536.0,2478.39990234375,23:15:00,Crossed Below Low,2519.800048828125,,
2024-07-17,Wednesday,21:00:00,Above High,2515.5,2514.39990234375,2509.800048828125,2537.5,2504.699951171875,,,,,
2024-07-18,Thursday,21:00:00,Below Low,2477.10009765625,2496.0,2477.5,2527.5,2471.5,12:30:00,Crossed Below Low,2508.300048828125,,
2024-07-21,Sunday,22:00:00,Below Low,2455.699951171875,2461.5,2456.699951171875,2462.300048828125,2453.800048828125,,,,,
2024-07-22,Monday,20:45:00,Above High,2448.60009765625,2447.800048828125,2443.60009765625,2457.800048828125,2432.699951171875,,,,,
2024-07-23,Tuesday,20:45:00,Below Low,2456.89990234375,2458.60009765625,2457.0,2467.199951171875,2437.0,01:15:00,Crossed Below Low,2442.60009765625,,
2024-07-23,Tuesday,20:45:00,Below Low,2456.89990234375,2458.60009765625,2457.0,2467.199951171875,2437.0,21:00:00,,,Crossed Above High,2460.300048828125
2024-07-24,Wednesday,21:15:00,Below Low,2435.0,2464.0,2443.5,2481.10009765625,2413.10009765625,,,,,
2024-07-25,Thursday,21:00:00,Below Low,2405.300048828125,2411.0,2407.300048828125,2429.0,2398.39990234375,21:30:00,,,Crossed Above High,2415.0
2024-07-28,Sunday,,,,,,,,,,,,
2024-07-29,Monday,,,,,,,,,,,,
2024-07-30,Tuesday,,,,,,,,,,,,
2024-07-31,Wednesday,,,,,,,,,,,,
2024-08-01,Thursday,,,,,,,,,,,,
2024-08-04,Sunday,23:15:00,Above High,2486.39990234375,2486.199951171875,2455.699951171875,2494.60009765625,2461.199951171875,,,,,
2024-08-05,Monday,20:45:00,Above High,2457.0,2456.89990234375,2445.5,2500.800048828125,2403.60009765625,06:45:00,Crossed Below Low,2449.10009765625,,
2024-08-06,Tuesday,21:00:00,Above High,2427.699951171875,2426.89990234375,2421.5,2457.10009765625,2418.89990234375,01:45:00,Crossed Below Low,2439.199951171875,,
2024-08-06,Tuesday,21:00:00,Above High,2427.699951171875,2426.89990234375,2421.5,2457.10009765625,2418.89990234375,21:15:00,Crossed Below Low,2421.199951171875,,
2024-08-07,Wednesday,22:30:00,Above High,2429.0,2427.699951171875,2422.300048828125,2447.39990234375,2423.5,,,,,
2024-08-08,Thursday,21:00:00,Below Low,2459.699951171875,2464.89990234375,2462.0,2468.39990234375,2431.199951171875,21:30:00,,,Crossed Above High,2465.0
2024-08-11,Sunday,21:15:00,Above High,2468.5,2468.300048828125,2465.60009765625,2469.39990234375,2462.699951171875,21:45:00,Crossed Below Low,2465.0,,
2024-08-12,Monday,21:00:00,Below Low,2505.699951171875,2517.199951171875,2509.0,2514.5,2467.0,,,,,
2024-08-13,Tuesday,21:00:00,Above High,2507.89990234375,2506.199951171875,2502.39990234375,2515.0,2494.60009765625,22:00:00,Crossed Below Low,2500.39990234375,,
2024-08-14,Wednesday,,,,,,,,,,,,
2024-08-15,Thursday,22:15:00,Below Low,2492.39990234375,2497.300048828125,2493.60009765625,2508.0,2469.10009765625,,,,,
